doi,licenseURL,licenseQID,start,end,qid,wdLicenseQID
10.35537/10915/79062,http://creativecommons.org/licenses/by-nc-sa/4.0/,Q42553662,,,Q80713591,http://www.wikidata.org/entity/Q42553662
10.35537/10915/40722,http://creativecommons.org/licenses/by/3.0/,Q14947546,,,Q80718048,http://www.wikidata.org/entity/Q14947546
10.35537/10915/1800,http://creativecommons.org/licenses/by/3.0/,Q14947546,,,Q80718856,http://www.wikidata.org/entity/Q14947546
10.35537/10915/73604,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,,,Q80718602,http://www.wikidata.org/entity/Q24082749
10.35537/10915/35300,http://creativecommons.org/licenses/by-nc-nd/2.5/ar/,,,,Q80717941,http://www.wikidata.org/entity/Q6937225
10.35537/10915/49850,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,,,Q80717791,http://www.wikidata.org/entity/Q24082749
10.35537/10915/1352,http://creativecommons.org/licenses/by/4.0/,Q20007257,,,Q80716876,http://www.wikidata.org/entity/Q20007257
10.35537/10915/4086,http://creativecommons.org/licenses/by-nc-sa/2.5/ar/,,,,Q80717133,http://www.wikidata.org/entity/Q19068212
10.35537/10915/65183,http://creativecommons.org/licenses/by/4.0/,Q20007257,,,Q80716455,http://www.wikidata.org/entity/Q20007257
10.35537/10915/31714,http://creativecommons.org/licenses/by-nd/2.5/ar/,,,,Q80716190,http://www.wikidata.org/entity/Q18810338
10.35537/10915/34185,http://creativecommons.org/licenses/by/3.0/,Q14947546,,,Q80715603,http://www.wikidata.org/entity/Q14947546
10.35537/10915/4091,http://creativecommons.org/licenses/by-nc-sa/2.5/ar/,,,,Q80717153,http://www.wikidata.org/entity/Q19068212
10.35537/10915/56338,http://creativecommons.org/licenses/by/4.0/,Q20007257,,,Q80715845,http://www.wikidata.org/entity/Q20007257
10.35537/10915/73327,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,,,Q80719590,http://www.wikidata.org/entity/Q24082749
10.35537/10915/3342,http://creativecommons.org/licenses/by/3.0/,Q14947546,,,Q80715515,http://www.wikidata.org/entity/Q14947546
10.35537/10915/60013,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,,,Q80717559,http://www.wikidata.org/entity/Q24082749
10.35537/10915/53687,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,,,Q80717640,http://www.wikidata.org/entity/Q24082749
10.35537/10915/24375,http://creativecommons.org/licenses/by-nc-nd/2.5/ar/,,,,Q80715321,http://www.wikidata.org/entity/Q6937225
10.35537/10915/37932,http://creativecommons.org/licenses/by/2.5/ar/,Q75491630,,,Q80718614,http://www.wikidata.org/entity/Q75491630
10.35537/10915/74834,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,,,Q80719409,http://www.wikidata.org/entity/Q24082749
10.35537/10915/75476,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,,,Q80715932,http://www.wikidata.org/entity/Q24082749
10.35537/10915/61218,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,,,Q80718141,http://www.wikidata.org/entity/Q24082749
10.35537/10915/62006,http://creativecommons.org/licenses/by-nc-sa/4.0/,Q42553662,,,Q80717801,http://www.wikidata.org/entity/Q42553662
10.35537/10915/55976,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,,,Q80717807,http://www.wikidata.org/entity/Q24082749
10.35537/10915/55331,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,,,Q80718957,http://www.wikidata.org/entity/Q24082749
10.35537/10915/57533,http://creativecommons.org/licenses/by-sa/4.0/,Q18199165,,,Q80717650,http://www.wikidata.org/entity/Q18199165
10.35537/10915/64404,http://creativecommons.org/licenses/by/4.0/,Q20007257,,,Q80718162,http://www.wikidata.org/entity/Q20007257
10.35537/10915/74078,http://creativecommons.org/licenses/by-nc-sa/4.0/,Q42553662,,,Q80716667,http://www.wikidata.org/entity/Q42553662
10.35537/10915/71137,http://creativecommons.org/licenses/by-nc-sa/4.0/,Q42553662,,,Q80719400,http://www.wikidata.org/entity/Q42553662
10.35537/10915/73087,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,,,Q80718561,http://www.wikidata.org/entity/Q24082749
10.35537/10915/3343,http://creativecommons.org/licenses/by/3.0/,Q14947546,,,Q80715519,http://www.wikidata.org/entity/Q14947546
10.35537/10915/25862,http://creativecommons.org/licenses/by-nc-sa/2.5/ar/,,,,Q80719101,http://www.wikidata.org/entity/Q19068212
10.35537/10915/3339,http://creativecommons.org/licenses/by/3.0/,Q14947546,,,Q80715505,http://www.wikidata.org/entity/Q14947546
10.35537/10915/3429,http://creativecommons.org/licenses/by/3.0/,Q14947546,,,Q80717829,http://www.wikidata.org/entity/Q14947546
10.35537/10915/2649,http://creativecommons.org/licenses/by-nc/2.5/ar/,,,,Q80717191,http://www.wikidata.org/entity/Q19113746
10.35537/10915/59650,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,,,Q80716765,http://www.wikidata.org/entity/Q24082749
10.35537/10915/2532,http://creativecommons.org/licenses/by-nc-sa/4.0/,Q42553662,,,Q80710320,http://www.wikidata.org/entity/Q42553662
10.35537/10915/4112,http://creativecommons.org/licenses/by-nc-sa/2.5/ar/,,,,Q80719264,http://www.wikidata.org/entity/Q19068212
10.35537/10915/45145,http://creativecommons.org/licenses/by/3.0/,Q14947546,,,Q80719009,http://www.wikidata.org/entity/Q14947546
10.35537/10915/21946,http://creativecommons.org/licenses/by-nc-nd/2.5/ar/,,,,Q80716289,http://www.wikidata.org/entity/Q6937225
10.35537/10915/34683,http://creativecommons.org/licenses/by-nd/2.5/ar/,,,,Q80716891,http://www.wikidata.org/entity/Q18810338
10.35537/10915/72243,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,,,Q80717707,http://www.wikidata.org/entity/Q24082749
10.35537/10915/69953,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,,,Q80718157,http://www.wikidata.org/entity/Q24082749
10.35537/10915/63661,http://creativecommons.org/licenses/by/4.0/,Q20007257,,,Q80717416,http://www.wikidata.org/entity/Q20007257
10.35537/10915/55212,http://creativecommons.org/licenses/by/4.0/,Q20007257,,,Q80717394,http://www.wikidata.org/entity/Q20007257
10.35537/10915/38755,http://creativecommons.org/licenses/by-nd/2.5/ar/,,,,Q80718303,http://www.wikidata.org/entity/Q18810338
10.35537/10915/68503,http://creativecommons.org/licenses/by/4.0/,Q20007257,,,Q80716476,http://www.wikidata.org/entity/Q20007257
10.35537/10915/61180,http://creativecommons.org/licenses/by/4.0/,Q20007257,,,Q80717660,http://www.wikidata.org/entity/Q20007257
10.35537/10915/57632,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,,,Q80719535,http://www.wikidata.org/entity/Q24082749
10.35537/10915/52020,http://creativecommons.org/licenses/by-nc-nd/2.5/ar/,,,,Q80719871,http://www.wikidata.org/entity/Q6937225
10.35537/10915/44469,http://creativecommons.org/licenses/by-nc-nd/2.5/ar/,,,,Q80717963,http://www.wikidata.org/entity/Q6937225
10.35537/10915/34632,http://creativecommons.org/licenses/by-nc-nd/2.5/ar/,,,,Q80719481,http://www.wikidata.org/entity/Q6937225
10.35537/10915/31734,http://creativecommons.org/licenses/by/3.0/,Q14947546,,,Q80716511,http://www.wikidata.org/entity/Q14947546
10.35537/10915/32308,http://creativecommons.org/licenses/by-nc-nd/2.5/ar/,,,,Q80716994,http://www.wikidata.org/entity/Q6937225
10.35537/10915/69412,http://creativecommons.org/licenses/by/4.0/,Q20007257,,,Q80718036,http://www.wikidata.org/entity/Q20007257
10.1155/2019/2164017,http://creativecommons.org/licenses/by/4.0/,Q20007257,2019-09-02T00:00:00Z,,Q90358735,http://www.wikidata.org/entity/Q20007257
10.35537/10915/18190,http://creativecommons.org/licenses/by/2.5/ar/,Q75491630,,,Q80719211,http://www.wikidata.org/entity/Q75491630
10.35537/10915/4076,http://creativecommons.org/licenses/by-nc-sa/2.5/ar/,,,,Q80717069,http://www.wikidata.org/entity/Q19068212
10.35537/10915/46090,http://creativecommons.org/licenses/by-sa/4.0/,Q18199165,,,Q80717347,http://www.wikidata.org/entity/Q20007257
10.35537/10915/3357,http://creativecommons.org/licenses/by/3.0/,Q14947546,,,Q80715575,http://www.wikidata.org/entity/Q14947546
10.35537/10915/49849,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,,,Q80717491,http://www.wikidata.org/entity/Q24082749
10.35537/10915/67316,http://creativecommons.org/licenses/by/4.0/,Q20007257,,,Q80717432,http://www.wikidata.org/entity/Q20007257
10.35537/10915/53761,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,,,Q80717771,http://www.wikidata.org/entity/Q24082749
10.35537/10915/58894,http://creativecommons.org/licenses/by-nd/4.0/,Q36795408,,,Q80716351,http://www.wikidata.org/entity/Q36795408
10.35537/10915/75287,http://creativecommons.org/licenses/by-sa/4.0/,Q18199165,,,Q80717552,http://www.wikidata.org/entity/Q18199165
10.35537/10915/34909,http://creativecommons.org/licenses/by-nc-nd/2.5/ar/,,,,Q80719484,http://www.wikidata.org/entity/Q6937225
10.35537/10915/60956,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,,,Q80717794,http://www.wikidata.org/entity/Q24082749
10.35537/10915/37122,http://creativecommons.org/licenses/by/3.0/,Q14947546,,,Q80715677,http://www.wikidata.org/entity/Q14947546
10.35537/10915/78951,http://creativecommons.org/licenses/by-nc-sa/4.0/,Q42553662,,,Q80716913,http://www.wikidata.org/entity/Q42553662
10.35537/10915/3313,http://creativecommons.org/licenses/by/3.0/,Q14947546,,,Q80715391,http://www.wikidata.org/entity/Q14947546
10.35537/10915/4069,http://creativecommons.org/licenses/by-nc-sa/2.5/ar/,,,,Q80718691,http://www.wikidata.org/entity/Q19068212
10.35537/10915/31524,http://creativecommons.org/licenses/by-nc-nd/2.5/ar/,,,,Q80718879,http://www.wikidata.org/entity/Q6937225
10.35537/10915/3459,http://creativecommons.org/licenses/by/3.0/,Q14947546,,,Q80715642,http://www.wikidata.org/entity/Q14947546
10.35537/10915/56463,http://creativecommons.org/licenses/by-nd/4.0/,Q36795408,,,Q80718226,http://www.wikidata.org/entity/Q36795408
10.35537/10915/69324,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,,,Q80715285,http://www.wikidata.org/entity/Q24082749
10.35537/10915/1818,http://creativecommons.org/licenses/by/4.0/,Q20007257,,,Q80718588,http://www.wikidata.org/entity/Q20007257
10.35537/10915/53714,http://creativecommons.org/licenses/by-nc-sa/4.0/,Q42553662,,,Q80718354,http://www.wikidata.org/entity/Q42553662
10.35537/10915/77345,http://creativecommons.org/licenses/by/4.0/,Q20007257,,,Q80717458,http://www.wikidata.org/entity/Q20007257
10.35537/10915/24871,http://creativecommons.org/licenses/by-nc-nd/2.5/ar/,,,,Q80719232,http://www.wikidata.org/entity/Q6937225
10.35537/10915/46109,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,,,Q80717835,http://www.wikidata.org/entity/Q6937225
10.35537/10915/1354,http://creativecommons.org/licenses/by/4.0/,Q20007257,,,Q80716880,http://www.wikidata.org/entity/Q20007257
10.35537/10915/68828,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,,,Q80717585,http://www.wikidata.org/entity/Q24082749
10.35537/10915/66738,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,,,Q80718179,http://www.wikidata.org/entity/Q24082749
10.35537/10915/51595,http://creativecommons.org/licenses/by/4.0/,Q20007257,,,Q80716564,http://www.wikidata.org/entity/Q20007257
10.35537/10915/51387,http://creativecommons.org/licenses/by/4.0/,Q20007257,,,Q80718063,http://www.wikidata.org/entity/Q20007257
10.35537/10915/49933,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,,,Q80717762,http://www.wikidata.org/entity/Q24082749
10.35537/10915/47016,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,,,Q80718025,http://www.wikidata.org/entity/Q24082749
10.35537/10915/47765,http://creativecommons.org/licenses/by/4.0/,Q20007257,,,Q80719325,http://www.wikidata.org/entity/Q20007257
10.35537/10915/39434,http://creativecommons.org/licenses/by-nc-nd/2.5/ar/,,,,Q80717720,http://www.wikidata.org/entity/Q6937225
10.35537/10915/55952,http://creativecommons.org/licenses/by-nd/4.0/,Q36795408,,,Q80716579,http://www.wikidata.org/entity/Q36795408
10.35537/10915/1474,http://creativecommons.org/licenses/by/4.0/,Q20007257,,,Q80713917,http://www.wikidata.org/entity/Q20007257
10.35537/10915/79602,http://creativecommons.org/licenses/by-nc-sa/4.0/,Q42553662,,,Q80715148,http://www.wikidata.org/entity/Q42553662
10.35537/10915/50271,http://creativecommons.org/licenses/by/4.0/,Q20007257,,,Q80716696,http://www.wikidata.org/entity/Q20007257
10.35537/10915/49458,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,,,Q80715755,http://www.wikidata.org/entity/Q24082749
10.35537/10915/55214,http://creativecommons.org/licenses/by/4.0/,Q20007257,,,Q80717595,http://www.wikidata.org/entity/Q20007257
10.35537/10915/63833,http://creativecommons.org/licenses/by-nd/4.0/,Q36795408,,,Q80717132,http://www.wikidata.org/entity/Q36795408
10.35537/10915/59596,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,,,Q80717538,http://www.wikidata.org/entity/Q24082749
10.35537/10915/26294,http://creativecommons.org/licenses/by-nd/2.5/ar/,,,,Q80716970,http://www.wikidata.org/entity/Q18810338
10.35537/10915/56603,http://creativecommons.org/licenses/by/4.0/,Q20007257,,,Q80718104,http://www.wikidata.org/entity/Q20007257
10.35537/10915/59626,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,,,Q80719545,http://www.wikidata.org/entity/Q24082749
10.35537/10915/68880,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,,,Q80717739,http://www.wikidata.org/entity/Q24082749
10.35537/10915/53343,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,,,Q80718573,http://www.wikidata.org/entity/Q24082749
10.35537/10915/52560,http://creativecommons.org/licenses/by-nd/4.0/,Q36795408,,,Q80719526,http://www.wikidata.org/entity/Q36795408
10.35537/10915/29002,http://creativecommons.org/licenses/by/3.0/,Q14947546,,,Q80716629,http://www.wikidata.org/entity/Q14947546
10.35537/10915/71139,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,,,Q80718042,http://www.wikidata.org/entity/Q24082749
10.35537/10915/42737,http://creativecommons.org/licenses/by-nc-nd/2.5/ar/,,,,Q80717306,http://www.wikidata.org/entity/Q6937225
10.35537/10915/1793,http://creativecommons.org/licenses/by/4.0/,Q20007257,,,Q80717537,http://www.wikidata.org/entity/Q20007257
10.35537/10915/20800,http://creativecommons.org/licenses/by-nc-nd/2.5/ar/,,,,Q80718422,http://www.wikidata.org/entity/Q6937225
10.35537/10915/44298,http://creativecommons.org/licenses/by-nc-nd/2.5/ar/,,,,Q80717749,http://www.wikidata.org/entity/Q6937225
10.35537/10915/29418,http://creativecommons.org/licenses/by-nc-nd/2.5/ar/,,,,Q80717942,http://www.wikidata.org/entity/Q6937225
10.35537/10915/77727,http://creativecommons.org/licenses/by/4.0/,Q20007257,,,Q80717845,http://www.wikidata.org/entity/Q20007257
10.35537/10915/65180,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,,,Q80717700,http://www.wikidata.org/entity/Q24082749
10.35537/10915/71940,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,,,Q80715902,http://www.wikidata.org/entity/Q24082749
10.35537/10915/37528,http://creativecommons.org/licenses/by/2.5/ar/,Q75491630,,,Q80715714,http://www.wikidata.org/entity/Q75491630
10.35537/10915/59801,http://creativecommons.org/licenses/by/4.0/,Q20007257,,,Q80718123,http://www.wikidata.org/entity/Q20007257
10.35537/10915/77913,http://creativecommons.org/licenses/by-nc-sa/4.0/,Q42553662,,,Q80710394,http://www.wikidata.org/entity/Q42553662
10.35537/10915/18521,http://creativecommons.org/licenses/by/4.0/,Q20007257,,,Q80719719,http://www.wikidata.org/entity/Q20007257
10.35537/10915/45833,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,,,Q80716832,http://www.wikidata.org/entity/Q6937225
10.35537/10915/18957,http://creativecommons.org/licenses/by-nc-sa/2.5/ar/,,,,Q80719217,http://www.wikidata.org/entity/Q19068212
10.35537/10915/64033,http://creativecommons.org/licenses/by-nc-sa/4.0/,Q42553662,,,Q80716772,http://www.wikidata.org/entity/Q42553662
10.35537/10915/3200,http://creativecommons.org/licenses/by-nc-nd/2.5/ar/,,,,Q80717285,http://www.wikidata.org/entity/Q6937225
10.35537/10915/42130,http://creativecommons.org/licenses/by-nd/2.5/ar/,,,,Q80717770,http://www.wikidata.org/entity/Q18810338
10.35537/10915/76693,http://creativecommons.org/licenses/by-nc-sa/4.0/,Q42553662,,,Q80717838,http://www.wikidata.org/entity/Q42553662
10.35537/10915/38918,http://creativecommons.org/licenses/by-nc-sa/2.5/ar/,,,,Q80718306,http://www.wikidata.org/entity/Q19068212
10.35537/10915/70365,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,,,Q80717447,http://www.wikidata.org/entity/Q24082749
10.35537/10915/78409,http://creativecommons.org/licenses/by-nc-sa/4.0/,Q42553662,,,Q80713582,http://www.wikidata.org/entity/Q42553662
10.35537/10915/23364,http://creativecommons.org/licenses/by-nc-sa/2.5/ar/,,,,Q80717754,http://www.wikidata.org/entity/Q19068212
10.35537/10915/4099,http://creativecommons.org/licenses/by-nc-sa/2.5/ar/,,,,Q80718805,http://www.wikidata.org/entity/Q19068212
10.35537/10915/54371,http://creativecommons.org/licenses/by/4.0/,Q20007257,,,Q80715812,http://www.wikidata.org/entity/Q20007257
10.35537/10915/32697,http://creativecommons.org/licenses/by/3.0/,Q14947546,,,Q80718892,http://www.wikidata.org/entity/Q14947546
10.35537/10915/64219,http://creativecommons.org/licenses/by/4.0/,Q20007257,,,Q80719892,http://www.wikidata.org/entity/Q20007257
10.35537/10915/3359,http://creativecommons.org/licenses/by/3.0/,Q14947546,,,Q80715581,http://www.wikidata.org/entity/Q14947546
10.35537/10915/3415,http://creativecommons.org/licenses/by/3.0/,Q14947546,,,Q80715595,http://www.wikidata.org/entity/Q14947546
10.35537/10915/37228,http://creativecommons.org/licenses/by-nd/2.5/ar/,,,,Q80719251,http://www.wikidata.org/entity/Q18810338
10.35537/10915/4204,http://creativecommons.org/licenses/by/4.0/,Q20007257,,,Q80717267,http://www.wikidata.org/entity/Q20007257
10.35537/10915/4200,http://creativecommons.org/licenses/by/4.0/,Q20007257,,,Q80717254,http://www.wikidata.org/entity/Q20007257
10.35537/10915/1966,http://creativecommons.org/licenses/by/4.0/,Q20007257,,,Q80718270,http://www.wikidata.org/entity/Q20007257
10.35537/10915/4151,http://creativecommons.org/licenses/by-nc-sa/2.5/ar/,,,,Q80719271,http://www.wikidata.org/entity/Q19068212
10.35537/10915/3186,http://creativecommons.org/licenses/by-nc-nd/2.5/ar/,,,,Q80717268,http://www.wikidata.org/entity/Q6937225
10.35537/10915/4064,http://creativecommons.org/licenses/by-nc-sa/2.5/ar/,,,,Q80717032,http://www.wikidata.org/entity/Q19068212
10.35537/10915/67659,http://creativecommons.org/licenses/by-sa/4.0/,Q18199165,,,Q80719201,http://www.wikidata.org/entity/Q18199165
10.35537/10915/1801,http://creativecommons.org/licenses/by/3.0/,Q14947546,,,Q80718858,http://www.wikidata.org/entity/Q14947546
10.35537/10915/23478,http://creativecommons.org/licenses/by-nc-nd/2.5/ar/,,,,Q80718280,http://www.wikidata.org/entity/Q6937225
10.35537/10915/44163,http://creativecommons.org/licenses/by-nd/2.5/ar/,,,,Q80718316,http://www.wikidata.org/entity/Q18810338
10.35537/10915/63799,http://creativecommons.org/licenses/by-nc-nd/4.0/,Q24082749,,,Q80719126,http://www.wikidata.org/entity/Q24082749
10.35537/10915/52019,http://creativecommons.org/licenses/by-nc-sa/2.5/ar/,,,,Q80717393,http://www.wikidata.org/entity/Q19068212
