mapped_to,repository
planner,https://github.com/chrisspen/planner
planning,https://github.com/brean/python-planning
plant,http://github.com/gabrielfalcao/plant
plasflow,https://github.com/smaegol/PlasFlow
plastid,https://github.com/joshuagryphon/plastid
Plata,https://github.com/matthiask/plata
Plate,https://github.com/delivrance/plate
plater,https://github.com/aquadzn/plater
platereader,http://github.com/rasmusagren/platereader
platinum,https://github.com/ffujiawei/platinum
platon,https://github.com/ideasrule/platon
Platypus,http://github.com/anayjoshi/platypus
player,https://github.com/fafhrd91/player
Playoff,https://github.com/officina/playoff-python-sdk
playwright,https://github.com/Microsoft/playwright-python
PLC,https://github.com/KingURL/PLC
PLEASE,https://github.com/mgrady3/pLEASE
plfit,https://github.com/keflavich/plfit
plier,https://github.com/haimoz/plier
Plim,https://github.com/avanov/Plim
plinkio,https://github.com/mfranberg/libplinkio
plip,https://github.com/pharmai/plip
pln,https://github.com/TaurusOlson/pln
plncpro,https://github.com/urmi-21/PLncPRO
plot,https://github.com/yuhangwang/plot
plotly,https://github.com/plotly/plotly.py
plotnine,https://github.com/has2k1/plotnine
plottools,https://github.com/BrechtBa/plottools
plottree,https://github.com/iBiology/plottree
plotutils,https://github.com/timothydmorton/plotutils
plspm,https://github.com/googlecloudplatform/plspm-python
plus,https://github.com/SHTUPLUS/Venus
plusplus,https://github.com/borzunov/plusplus
Pluto,https://github.com/n8vm/Pluto
pm,https://github.com/wichtounet/pm
PM3,https://github.com/ilariofebi/PM3
pmacs,https://github.com/bartlbrown/pmacs
pmapper,https://github.com/DrrDom/pmapper
pmdarima,https://github.com/alkaline-ml/pmdarima
pmercury,https://github.com/cisco/mercury
pmi,http://github.com/olenz/pmi
pmix,https://github.com/pmaengineering/pmix
pmm,https://github.com/wong2/pmm
pmod,https://github.com/ShadowPerson/pmod
pmr,https://github.com/pantheon-systems/pmr
pmx,https://github.com/deGrootLab/pmx
pnet,https://github.com/vodik/pnet
pnnl-atlas,https://github.com/pnnl/atlas
pnoise,https://github.com/plottertools/pnoise
pnp,https://github.com/HazardDede/pnp
pnq,https://github.com/sasano8/pnq
pocket,http://github.com/tapanpandita/pocket
podcast,http://github.com/zachwill/podcast
podcasts,https://github.com/jorrinpollard/podcasts
podman,https://github.com/containers/podman-py
poe,https://github.com/liluo/poe
point,https://github.com/tokuda109/point.py
poka,https://github.com/whoamTati/poka
poker,https://github.com/pokerregion/poker
poll,https://github.com/benjamin-hodgson/poll
polo,https://github.com/adrianveres/polo
polyA,https://github.com/TravisWheelerLab/polyA
polybench,https://github.com/tueda/polybench
polyfit,https://github.com/dschmitz89/polyfit
polyglot,https://github.com/aboSamoor/polyglot
polygon,https://github.com/pssolanki111/polygon
polygraph,https://github.com/yen223/polygraph
PolyMID,https://github.com/VacantiLab/PolyMID
polymorphism,https://github.com/asduj/polymorphism
pong,https://github.com/ramachandran-lab/pong
ponyo,https://github.com/greenelab/ponyo
pool,https://github.com/CMGS/pool
popart,https://github.com/yngtodd/popart
popcorn,https://github.com/InitializeSahib/Popcorn
popeye,https://github.com/kdesimone/popeye
popgen,https://github.com/foss-transportationmodeling/popgen
popper,https://github.com/getpopper/popper
poppler-utils,https://github.com/vinayak-mehta/poppler-utils
poppunk,https://github.com/johnlees/PopPUNK
popt,https://github.com/jkohvakk/popt
population,https://github.com/satyatomar/population
populus,https://github.com/ethereum/populus
porespy,https://github.com/PMEAL/porespy
porter,https://github.com/shunfan/porter
Portfolio,https://github.com/gouthambs/portfolio
pos,https://github.com/Chia-Network/chiavdf
poseidon,https://github.com/changhiskhan/poseidon
POSM,https://github.com/PhilippRigoll/POSM
POT,https://github.com/PythonOT/POT
potentials,https://github.com/usnistgov/potentials
povme,https://github.com/POVME/POVME
pow,https://github.com/doctaphred/pow
power,https://github.com/Kentzo/Power
powerlab,https://github.com/Faggioni/powerlab
Powerset,https://github.com/MarcosRecio/PowerSet
PPAP,https://github.com/micin-jp/PPAP
ppc,https://github.com/cloudcraeft/ppc
pplot,http://github.com/pmacosta/pplot
ppm,https://github.com/predictix/ppm
ppmd,https://github.com/nathancastle/ppmd
PPTT,https://github.com/spaceone-dev/PPTT
pqr,https://github.com/atomtosov/pqr
pr,https://github.com/khunspoonzi/pr
pragma,https://github.com/scnerd/pypragma
praline,https://github.com/zhouer/Praline
pratt,https://github.com/DasIch/pratt
precise,https://github.com/microprediction/precise
predator,https://github.com/aluriak/predator
PREDICT,https://github.com/Svdvoort/PREDICTFastr
prediction,http://github.com/omritoptix/django-skeleton
predictive_imputer,https://github.com/log0ymxm/predictive_imputer
predictor,https://github.com/denver1117/predictor
premium,https://github.com/GaoangLiu/psox
prepro,https://github.com/stsfaroz/prepro
preprocessing,https://github.com/SpotlightData/preprocessing
preprocessor,https://github.com/nivwusquorum/preprocessor
prequel,https://github.com/erezsh/Preql
Prestige,https://github.com/mardix/pylot
pretext,https://github.com/moreati/b-prefix-all-the-doctests
pride,https://github.com/erose1337/pride
primed,https://github.com/eyb1/primed
primer,https://github.com/cbcunc/primer
primer3plus,https://github.com/jvrana/primer3-py-plus
primer3-py,https://github.com/libnano/primer3-py
primers,https://github.com/Lattice-Automation/primers
prince,https://github.com/MaxHalford/prince
Printrun,http://github.com/kliment/Printrun
prism,https://github.com/1313e/PRISM/tree/v1.3.2
prisma,https://github.com/RobertCraigie/prisma-client-py
prl,https://github.com/makgyver/PRL
prob,http://github.com/nuance/prob
probability,https://github.com/vahndi/probability
probe,https://github.com/BrianHicks/probe
proboscis,https://github.com/rackspace/python-proboscis
procedure,https://github.com/binarymason/procedure
process,https://github.com/jamesls/process
processor,https://github.com/svetlyak40wt/python-processor
procfs,https://github.com/pmuller/procfs
procrustes,https://github.com/Deepwalker/Procrustes
procspec,https://github.com/supersergiy/procspec
prof,http://github.com/calve/prof
ProfileNJ,https://github.com/UdeM-LBIT/profileNJ
profiler,https://github.com/bpabel/profiler
profiling,https://github.com/what-studio/profiling
profit,https://github.com/redmod-team/profit
proforma,http://github.com/HumanCellAtlas/proforma
program,https://github.com/adityasaky/program
progress,http://github.com/verigak/progress
progressive,https://github.com/hfaran/progressive
projection,https://github.com/wsanchez/projection
ProkaryoteAssembly,https://github.com/bfssi-forest-dussault/ProkaryoteAssembly
prolog,https://github.com/dakrauth/prolog
proml,https://github.com/pyscaffold/pyscaffold
promo,https://github.com/timmahrt/ProMo
pronto,https://github.com/althonos/pronto
prop,https://github.com/croqaz/prop
propagate,https://github.com/atiasnir/propagation
Propel,http://github.com/mardix/propel
properties,https://github.com/seequent/properties
propnet,https://github.com/materialsintelligence/propnet
propy,https://github.com/mpewsey/propy
prosecco,https://github.com/vane/prosecco
ProsNet,https://github.com/Ben-Jamin-Griff/ProsNet
prospector,https://github.com/PyCQA/prospector
protaccel,https://github.com/pachterlab/GSP_2019
ProtCHOIR,https://github.com/monteirotorres/ProtCHOIR
protcomp,https://github.com/massonix/Python-project
Protea,https://github.com/sebleblanc/python-protea
protean,https://github.com/proteanhq/protean
protein,https://github.com/ctsahn/protein
protest,https://github.com/montoyamoraga/protestpy
proton,https://github.com/jasonrbriggs/proton
ProtoNet,https://github.com/dhruvmk/pyconic
protosearch,https://github.com/ToyotaReseachInstitute/protosearch
ProtParCon,https://github.com/iBiology/ProtParCon
prov,https://github.com/trungdong/prov
Prowler,http://github.com/mikeboers/Prowler
prt,https://github.com/wegotpop/prt-server
prune,https://github.com/DanielJDufour/prune
pruner,https://github.com/mattjegan/pruner
ps,https://github.com/thorwhalen/ut
psamm,https://github.com/zhanglab/psamm
psc,https://github.com/smooch/parameter-store-client
PSCAD,https://github.com/cblopez/pscad
pscan,https://github.com/brunobeltran/pscan
psearch,https://github.com/meddwl/psearch
pseg,https://github.com/bvlaicu/pseg
pseq,https://github.com/luismsgomes/pseq
pseudo,https://github.com/alehander42/pseudo
psf,https://github.com/cgohlke/psf
PSID,https://github.com/ShanechiLab/PyPSID
psims,https://github.com/mobiusklein/psims
PsiTurk,https://github.com/NYUCCL/psiturk
ps_mem,http://github.com/pixelb/ps_mem
PSNN,https://github.com/Lukas0025/PSNN
psort,https://github.com/esedaghatnejad/psort
pss,https://github.com/eliben/pss
pstack,https://github.com/wooparadog/pystack
pstat,https://github.com/CMGS/pstat
psutil,https://github.com/giampaolo/psutil
psy,https://github.com/inuyasha2012/pypsy
psychometrics,https://github.com/tetsuzawa/psychometrics
psychopy_ext,https://github.com/qbilius/psychopy_ext
PsychRNN,https://github.com/murraylab/PsychRNN
psycopg,https://github.com/psycopg/psycopg
psycopg2,https://github.com/psycopg/psycopg2
ptemcee,https://github.com/willvousden/ptemcee
pter,https://github.com/vonshednob/pter
ptitprince,http://github.com/pog87/PtitPrince
ptools,https://github.com/tonysimpson/ptools
ptrans,https://github.com/linrz/trans-tool
ptree,http://github.com/edsu/ptree
PTS,https://github.com/TheElementalOfDestruction/pts
ptw,https://github.com/Snawoot/ptw
pub,https://github.com/llimllib/pub
PubChemPy,https://github.com/mcs07/PubChemPy
public,https://github.com/andrewp-as-is/public.py
publish,https://github.com/fiaas/publish
pubmed,http://github.com/twz915/pubmed
pubsub,https://github.com/nehz/pubsub
puller,https://github.com/dithmer/puller
PuLP,https://github.com/coin-or/pulp
pulsar,https://github.com/quantmind/pulsar
pulse2percept,https://github.com/pulse2percept/pulse2percept
puma,https://github.com/gift-surg/puma
purge,https://github.com/aleem75321/purgebypattern
purr,https://github.com/ska-sa/purr
put,https://github.com/an63/put
puzzle,https://github.com/robinandeer/puzzle
pv,http://github.com/tetsuo/pv
pvacseq,https://github.com/griffithlab/pVAC-Seq
pw,https://github.com/catch22/pw
pwlf,https://github.com/cjekel/piecewise_linear_fit_py
pwr,https://github.com/Friz-zy/WYSIWYG
pxrd,https://github.com/murci/pxrd
py2,https://github.com/cjbassi/py
py2app,https://github.com/ronaldoussoren/py2app
py2bit,https://github.com/deeptools/py2bit
py2cytoscape,https://github.com/idekerlab/py2cytoscape
py2neo,https://github.com/technige/py2neo
pyabc,https://github.com/icb-dcm/pyabc
pyActigraphy,http://github.com/ghammad/pyActigraphy
pyahocorasick,http://github.com/WojciechMula/pyahocorasick
py-aiger,https://github.com/mvcisback/py-aiger
pyali,https://github.com/christang/pyali
PyAstronomy,https://github.com/sczesla/PyAstronomy
pyAudioAnalysis,https://github.com/tyiannak/pyAudioAnalysis
PyAuth,https://github.com/tknarr/PyAuth
PyAutoGUI,https://github.com/asweigart/pyautogui
pybedtools,https://github.com/daler/pybedtools
pybel,https://github.com/pybel/pybel
pyBigWig,https://github.com/dpryan79/pyBigWig
pybind11,https://github.com/pybind/pybind11
pybloom,http://github.com/jaybaird/python-bloomfilter
pybloomfiltermmap,http://github.com/axiak/pybloomfiltermmap
PyCap,https://github.com/redcap-tools/PyCap
pycast,https://github.com/T-002/pycast
PyCausality,https://github.com/ZacKeskin/PyCausality
pycld2,https://github.com/aboSamoor/pycld2
pycldf,https://github.com/cldf/pycldf
pyclics,https://github.com/clics/pyclics
PyClock,https://github.com/Regaerd/PyClock
pyclust,https://github.com/mirjalil/pyclust
pyclustering,https://github.com/annoviko/pyclustering
pycm,https://github.com/sepandhaghighi/pycm
pyco,https://github.com/Duplexes/pyco
pyCompare,https://github.com/jaketmp/pyCompare
pyconcepticon,https://github.com/concepticon/pyconcepticon
pyConTextNLP,https://github.com/chapmanbe/pyConTextNLP
pycoQC,https://github.com/a-slide/pycoQC
pycotools,https://github.com/CiaranWelsh/PyCoTools
pycox,https://github.com/havakv/pycox
pycparser,https://github.com/eliben/pycparser
pycryptodomex,https://github.com/Legrandin/pycryptodome
pycsa,https://github.com/structurely/csa
pycwt,https://github.com/regeirk/pycwt
pyd,https://github.com/ariovistus/pyd
pydantic,https://github.com/samuelcolvin/pydantic
pyDEA,https://github.com/araith/pyDEA
pydensecrf,http://github.com/lucasb-eyer/pydensecrf
pydic,https://github.com/felixcarmona/pydic
pydicom,https://github.com/pydicom/pydicom
pydmps,https://github.com/studywolf/pydmps
pydna,https://github.com/BjornFJohansson/pydna
pyDNM,https://github.com/dantaki/pydnm
pydnsbl,https://github.com/dmippolitov/pydnsbl
pyDOE,https://github.com/tisimst/pyDOE
pyDOE2,https://github.com/clicumu/pyDOE2
pydoit,https://github.com/aaronlyy/pydoit
pydot,https://github.com/pydot/pydot
PyDriller,https://github.com/ishepard/pydriller
PyDTMC,https://github.com/TommasoBelluzzo/PyDTMC
pydvh,https://github.com/isachpaz/pyDVH
PyDynamic,https://github.com/PTB-M4D/PyDynamic/tree/v2.1.1
pyeasyga,https://github.com/remiomosowon/pyeasyga
pyecharts,https://github.com/pyecharts/pyecharts
pyelectro,https://github.com/NeuralEnsemble/pyelectro
pyem,https://github.com/uranusjr/pyem
pyEMMA,http://github.com/markovmodel/PyEMMA
pyexcel,https://github.com/pyexcel/pyexcel
pyFAI,https://github.com/silx-kit/pyFAI
pyfasta,http://github.com/brentp/pyfasta
pyfastaq,https://github.com/sanger-pathogens/Fastaq
pyfastx,https://github.com/lmdu/pyfastx
PyFFI,https://github.com/niftools/pyffi
pyFFTW,https://github.com/pyFFTW/pyFFTW
pyfpgrowth,https://github.com/evandempsey/fp-growth
pyftdi,http://github.com/eblot/pyftdi
pyFUME,https://github.com/CaroFuchs/pyFUME
pygame,https://github.com/pygame/pygame
pygbif,http://github.com/sckott/pygbif
pygccxml,https://github.com/CastXML/pygccxml
pyGenClean,https://github.com/lemieuxl/pyGenClean
pygexf,http://github.com/paulgirard/pygexf
PyGithub,https://github.com/pygithub/pygithub
pyglet,https://github.com/pyglet/pyglet
pyglmnet,https://github.com/glm-tools/pyglmnet
PyGLtools,http://github.com/billgreenwald/pgltools
Pygments,https://github.com/pygments/pygments
pygmes,https://github.com/openpaul/pygmes
pygmo,https://github.com/esa/pygmo2
pygmsh,https://github.com/nschloe/pygmsh
pygmy,https://github.com/mattack108/pygmy
pygo,https://github.com/muhamadazmy/python-pygo
pygpc,https://github.com/pygpc-polynomial-chaos/pygpc
pyGPGO,https://github.com/hawk31/pyGPGO
pyGPs,https://github.com/marionmari/pyGPs
pygram,https://github.com/brunneis/pygram
PyGrid,https://github.com/OpenMined/PySyft
PyGSP,https://github.com/epfl-lts2/pygsp
pyguppyclient,https://github.com/nanoporetech/pyguppyclient
pyharmony,https://github.com/iandday/pyharmony
pyHarmonySearch,https://github.com/gfairchild/pyHarmonySearch
pyhf,https://github.com/scikit-hep/pyhf
pyhrv,https://github.com/PGomes92/pyhrv
pyhsmm,https://github.com/mattjj/pyhsmm
PyHum,https://github.com/dbuscombe-usgs/PyHum
pyimzML,https://github.com/alexandrovteam/pyimzML
pyiomica,https://github.com/gmiaslab/pyiomica
pyiron,https://github.com/pyiron/pyiron
pyjade,http://github.com/syrusakbary/pyjade
pyk,https://github.com/kubernauts/pyk
PyKrige,https://github.com/GeoStat-Framework/PyKrige
PyLD,https://github.com/digitalbazaar/pyld
pyLDAvis,https://github.com/bmabey/pyLDAvis
PyLEMS,https://github.com/LEMS/pylems
pylexibank,https://github.com/lexibank/pylexibank
pylidc,https://github.com/pylidc/pylidc
pyliftover,https://github.com/konstantint/pyliftover
PyLink,https://github.com/SalemHarrache/PyLink
pylint,https://github.com/PyCQA/pylint
pyLoadBalancer,https://github.com/ibis-inria/pyLoadBalancer
Pylons,https://github.com/Pylons/pylons
pyloudnorm,https://github.com/csteinmetz1/pyloudnorm
pyltp,https://github.com/HIT-SCIR/pyltp
pymaid,https://github.com/catstyle/pymaid
pymatch,https://github.com/benmiroglio/pymatch
pymavlink,https://github.com/ArduPilot/pymavlink
PyMaxflow,https://github.com/pmneila/PyMaxflow
pymba,https://github.com/morefigs/pymba
